,imdbid,year,rating,id,title,Wikipedia movie ID,Freebase movie ID,Movie name,Movie box office revenue,Movie runtime,result,genres,countries,languages,female_actor_ratio,male_actor_ratio,female_actresses,male_actors
2666,115685.0,1996,2,4977,"Birdcage, The",239589,/m/01jrbv,The Birdcage,185260553.0,118.0,0,"LGBT, Comedy",United States of America,English Language,0.3,0.7,3,7
2667,116514.0,1996,1,5266,Hellraiser: Bloodline,3745404,/m/09yqn5,Hellraiser: Bloodline,9336886.0,86.0,0,"Thriller, Cult, Science Fiction, Horror, Adventure, Supernatural, Action/Adventure, Action Thrillers, Action, Slasher",United States of America,English Language,0.3076923076923077,0.6923076923076923,4,9
2668,116905.0,1996,2,5295,Lone Star,1108697,/m/046qwc,Lone Star,,134.0,0,"Crime Fiction, Thriller, Indie, Mystery, Western, Drama, Crime Thriller, Romance Film",United States of America,English Language,0.3333333333333333,0.6666666666666667,3,6
2669,117802.0,1996,2,5413,Swingers,344978,/m/01ylt7,Swingers,4555020.0,96.0,0,"Romantic comedy, Buddy film, Indie, Cult, Comedy, Romance Film",United States of America,English Language,0.4166666666666667,0.5833333333333333,5,7
2670,115641.0,1996,1,5493,Beavis and Butt-Head Do America,1528430,/m/05873x,Beavis and Butt-head Do America,123118386.0,80.0,0,"Buddy film, Road movie, Animation, Cult, Gross-out film, Comedy, Gross out",United States of America,English Language,0.2857142857142857,0.7142857142857143,4,10
2671,115964.0,1996,3,5551,Crash,2077360,/m/06kl78,Crash,2038450.0,91.0,1,"LGBT, Thriller, Erotica, Psychological thriller, Erotic thriller, Drama, Film adaptation, Indie",France,"Swedish Language, English Language",0.5,0.5,4,4
2672,115640.0,1996,3,5698,Beautiful Thing,34043061,/m/0by8jpy,Beautiful Thing,,90.0,1,"LGBT, Romantic comedy, Comedy film, Drama, Coming of age, Romance Film",England,English Language,0.42857142857142855,0.5714285714285714,3,4
2673,116041.0,1996,3,5778,"Daytrippers, The",3524152,/m/09jbn5,The Daytrippers,2084559.0,87.0,1,"Ensemble Film, Indie, Family Drama, Comedy-drama, Mystery, Drama, Comedy, Domestic Comedy",United States of America,English Language,0.4444444444444444,0.5555555555555556,8,10
2674,118111.0,1996,3,5786,Waiting for Guffman,706860,/m/034ffy,Waiting for Guffman,2892582.0,84.0,1,"Mockumentary, Comedy, Indie",United States of America,English Language,0.25,0.75,4,12
2675,117737.0,1996,3,5883,Stealing Beauty,1822878,/m/05zr1l,Stealing Beauty,4722310.0,118.0,1,"Drama, Romantic drama, Romance Film, Coming of age, World cinema",France,"French Language, Italian Language, German Language, English Language, Spanish Language",0.4444444444444444,0.5555555555555556,8,10
2676,115632.0,1996,2,6074,Basquiat,904450,/m/03njdv,Basquiat,3011195.0,106.0,0,"Biography, Indie, Period piece, Drama, Biopic [feature], Biographical film",United States of America,"English Language, Spanish Language",0.2857142857142857,0.7142857142857143,4,10
2677,116212.0,1996,3,6536,Entertaining Angels: The Dorothy Day Story,10958736,/m/02qw8kq,Entertaining Angels: The Dorothy Day Story,,111.0,1,"Biography, Indie, Period piece, Drama, Biopic [feature], Biographical film",United States of America,English Language,0.3333333333333333,0.6666666666666667,4,8
2678,117038.0,1996,3,6623,Michael,3143504,/m/08v6ll,Michael,119718203.0,105.0,1,"Romantic comedy, Drama, Fantasy, Comedy, Religious Film",United States of America,English Language,0.45454545454545453,0.5454545454545454,5,6
2679,115994.0,1996,3,6738,Curdled,1222561,/m/04jryv,Curdled,,94.0,1,"Crime Fiction, Thriller, Mystery, Comedy, Crime Thriller, Black comedy, Suspense",United States of America,English Language,0.5555555555555556,0.4444444444444444,5,4
2680,115650.0,1996,3,6754,La belle verte,24828564,/m/0809lv8,La Belle Verte,,99.0,1,Comedy,France,French Language,0.6666666666666666,0.33333333333333337,4,2
2681,116213.0,1996,3,6839,Eraser,479457,/m/02fhm6,Eraser,242295562.0,115.0,1,"Action/Adventure, Action Thrillers, Action, Thriller, Chase Movie",United States of America,English Language,0.06666666666666667,0.9333333333333333,1,14
2682,117991.0,1996,3,6943,Twelfth Night or What You Will,11823946,/m/02rtqvb,Twelfth Night: Or What You Will,588621.0,134.0,1,"Romantic comedy, Romance Film, Drama, Comedy, Film adaptation",United States of America,English Language,0.2222222222222222,0.7777777777777778,4,14
2683,116378.0,1996,3,7051,"Funeral, The",612656,/m/02wjh2,The Funeral,1412799.0,99.0,1,"Crime Fiction, Gangster Film, Period piece, Drama",United States of America,"Italian Language, English Language",0.25,0.75,3,9
2684,117665.0,1996,1,7352,Sleepers,725103,/m/035xwd,Sleepers,165615285.0,147.0,0,"Crime Fiction, Thriller, Period piece, Coming of age, Drama, Courtroom Drama",United States of America,English Language,0.10526315789473684,0.8947368421052632,2,17
2685,116250.0,1996,3,7630,Evita,2651130,/m/07vf5c,Evita,141047179.0,135.0,1,"Musical, Biography, Drama",United States of America,English Language,0.5,0.5,9,9
2686,116669.0,1996,2,7644,Jack,692772,/m/033856,Jack,58586889.0,113.0,0,"Drama, Science Fiction, Tragedy, Comedy-drama, Comedy",United States of America,English Language,0.3333333333333333,0.6666666666666667,4,8
2687,117381.0,1996,1,7658,Primal Fear,1055466,/m/0422v0,Primal Fear,102616183.0,129.0,0,"Thriller, Mystery, Crime Fiction, Drama",United States of America,English Language,0.26666666666666666,0.7333333333333334,4,11
2688,114720.0,1996,0,7678,Tremors II: Aftershocks,2490812,/m/07hkx1,Tremors 2: Aftershocks,,100.0,0,"Thriller, Science Fiction, Horror, Creature Film, Action/Adventure, Comedy, Action, Horror Comedy",United States of America,English Language,0.125,0.875,1,7
2689,115988.0,1996,3,7932,"Crucible, The",1494750,/m/055td_,The Crucible,7343114.0,123.0,1,"Historical fiction, Epic, Period piece, Drama, Film adaptation, Courtroom Drama",United States of America,English Language,0.5294117647058824,0.47058823529411764,9,8
2690,116695.0,1996,2,8008,Jerry Maguire,142435,/m/011ykb,Jerry Maguire,273552592.0,138.0,0,"Romantic comedy, Slice of life story, Comedy-drama, Sports, Drama, Comedy, Romantic drama, Romance Film",United States of America,"English Language, American Sign Language",0.391304347826087,0.6086956521739131,9,14
2691,237765.0,1996,0,8124,Sonic the Hedgehog: The Movie,558882,/m/02pycf,Sonic the Hedgehog: The Movie,,106.0,0,"Thriller, Science Fiction, Adventure, Comedy film, Animation, Anime, Fantasy, Children's, Family Film, Action",Japan,"Japanese Language, English Language",0.25,0.75,4,12
2692,116830.0,1996,1,8208,Last Man Standing,2991530,/m/08j62y,Last Man Standing,47267001.0,101.0,0,"Crime Fiction, Thriller, Gangster Film, Western, Action/Adventure, Period piece, Drama, Crime Thriller, Action",United States of America,"English Language, Spanish Language",0.3,0.7,3,7
2693,115438.0,1996,3,8638,2 Days in the Valley,1526194,/m/05828j,2 Days in the Valley,11132900.0,105.0,1,"Crime Fiction, Ensemble Film, Crime Comedy, Indie, Comedy, Black comedy",United States of America,"Vietnamese Language, English Language, Norwegian Language",0.4,0.6,6,9
2694,117918.0,1996,3,9065,Tin Cup,226562,/m/01h0_h,Tin Cup,,135.0,1,"Romantic comedy, Sports, Romance Film, Drama, Comedy",United States of America,English Language,0.2,0.8,2,8
2695,118125.0,1996,3,9088,"Watermelon Woman, The",7513196,/m/0263ywm,The Watermelon Woman,,84.0,1,"LGBT, Romantic comedy, Indie, Gay, Gay Interest, Drama, Comedy, Gay Themed, Romance Film",United States of America,English Language,1.0,0.0,3,0
2696,117091.0,1996,3,9319,Mother,4470790,/m/0c492j,Mother,19145198.0,105.0,1,"Screwball comedy, Comedy-drama, Comedy",United States of America,English Language,0.5454545454545454,0.4545454545454546,6,5
2697,116040.0,1996,1,9725,Daylight,914988,/m/03phtz,Daylight,159212469.0,115.0,0,"Disaster, Action/Adventure, Action, Thriller",United States of America,English Language,0.3333333333333333,0.6666666666666667,4,8
2698,115624.0,1996,1,9782,Barb Wire,4506211,/m/0c61rf,Barb Wire,3793614.0,100.0,0,"Science Fiction, Indie, Superhero movie, Action/Adventure, Fantasy, Action",United States of America,"French Language, German Language, English Language",0.2857142857142857,0.7142857142857143,2,5
2699,117039.0,1996,1,10042,Michael Collins,26609228,/m/0pv54,Michael Collins,11092559.0,132.0,0,"Biography, Political thriller, Biopic [feature], Drama, War film, Biographical film, Political drama",United States of America,English Language,0.125,0.875,2,14
2700,117331.0,1996,3,10098,"Phantom, The",5235481,/m/0d99k_,The Phantom,17323326.0,100.0,1,"Action/Adventure, Action, Fantasy, Adventure, Superhero movie",United States of America,English Language,0.17647058823529413,0.8235294117647058,3,14
2701,115956.0,1996,1,10881,Courage Under Fire,235288,/m/01j5ql,Courage Under Fire,100860818.0,115.0,0,"Thriller, Crime Fiction, Detective fiction, Detective, Gulf War, War film, Mystery, Drama, Political thriller, Political drama",United States of America,English Language,0.11764705882352941,0.8823529411764706,2,15
2702,116483.0,1996,0,10892,Happy Gilmore,400797,/m/023vcd,Happy Gilmore,41205099.0,92.0,0,"Sports, Comedy, Slapstick",United States of America,English Language,0.18181818181818182,0.8181818181818181,2,9
2703,118655.0,1997,2,5,Austin Powers: International Man of Mystery,151465,/m/013q0p,Austin Powers: International Man of Mystery,67683989.0,90.0,0,"Parody, Crime Fiction, Absurdism, Master Criminal Films, Comedy, Time travel, Action, Spy",United States of America,English Language,0.34615384615384615,0.6538461538461539,9,17
2704,119116.0,1997,1,22,"Fifth Element, The",143809,/m/0125xq,The Fifth Element,263920180.0,127.0,0,"Thriller, Science Fiction, Action, Fantasy, Adventure",France,"Swedish Language, English Language, German Language",0.11764705882352941,0.8823529411764706,2,15
2705,119174.0,1997,1,68,"Game, The",3911312,/m/0b6ft5,The Game,109423648.0,129.0,0,"Thriller, Adventure, Psychological thriller, Mystery, Suspense, Action",United States of America,"German Language, English Language, Cantonese",0.375,0.625,6,10
2706,119731.0,1997,1,70,Murder at 1600,2709182,/m/07zcw5,Murder at 1600,25804707.0,108.0,0,"Crime Fiction, Thriller, Whodunit, Action/Adventure, Mystery, Drama, Political thriller, Crime Thriller, Action, Political drama",United States of America,English Language,0.2,0.8,3,12
2707,119177.0,1997,1,77,Gattaca,42886,/m/0bscw,Gattaca,12532777.0,108.0,0,"Thriller, Science Fiction, Future noir, Drama, Film noir, Romance Film, Dystopia",United States of America,"Esperanto Language, English Language",0.2777777777777778,0.7222222222222222,5,13
2708,119654.0,1997,1,83,Men in Black,167599,/m/016dj8,Men in Black,589390539.0,97.0,0,"Action/Adventure, Science Fiction, Action, Buddy film, Comedy",United States of America,"English Language, Spanish Language",0.10526315789473684,0.8947368421052632,2,17
2709,120201.0,1997,3,107,Starship Troopers,203841,/m/01cycq,Starship Troopers,121214377.0,129.0,1,"Thriller, Action Thrillers, Science Fiction, Horror, Adventure, Action/Adventure, Political satire, Satire, War film, Action",United States of America,English Language,0.36,0.64,9,16
2710,118583.0,1997,3,297,Alien: Resurrection,213246,/m/01f7gh,Alien: Resurrection,161295658.0,116.0,1,"Thriller, Science Fiction, Action",United States of America,English Language,0.3333333333333333,0.6666666666666667,5,10
2711,118883.0,1997,2,318,Conspiracy Theory,144161,/m/0127ps,Conspiracy Theory,136982834.0,135.0,0,"Crime Fiction, Thriller, Action Thrillers, Chase Movie, Action/Adventure, Mystery, Suspense, Romance Film, Action",United States of America,English Language,0.2631578947368421,0.736842105263158,5,14
2712,119698.0,1997,3,326,Mononoke-hime,24653,/m/0652f,Princess Mononoke,,134.0,1,"Fantasy Adventure, Anime, Fantasy, Adventure, Japanese Movies",Japan,Japanese Language,0.42857142857142855,0.5714285714285714,12,16
2713,120514.0,1997,3,343,Wilde,1191380,/m/04f_y7,Wilde,2158775.0,118.0,1,"LGBT, Biography, Japanese Movies, History, Gay Themed, Biopic [feature], Gay, Period piece, Gay Interest, Drama, Film adaptation, Biographical film, Romance Film",Kingdom of Great Britain,English Language,0.45454545454545453,0.5454545454545454,5,6
2714,120338.0,1997,3,345,Titanic,52371,/m/0dr_4,Titanic,2185372302.0,194.0,1,"Tragedy, Costume drama, Historical fiction, Action/Adventure, Period piece, Drama, Disaster, Romantic drama, Romance Film",United States of America,"Italian Language, English Language, French Language, Swedish Language, Russian Language, German Language",0.22727272727272727,0.7727272727272727,5,17
2715,118928.0,1997,3,424,Dante's Peak,410036,/m/024y_s,Dante's Peak,,109.0,1,"Thriller, Adventure, Doomsday film, Action/Adventure, Disaster, Action",United States of America,English Language,0.36363636363636365,0.6363636363636364,4,7
2716,119528.0,1997,1,425,Liar Liar,657446,/m/0309c5,Liar Liar,302710615.0,86.0,0,"Slapstick, Fantasy Comedy, Fantasy, Comedy, Domestic Comedy",United States of America,English Language,0.6,0.4,9,6
2717,119137.0,1997,2,426,Flubber,1344253,/m/04vcfx,Flubber,177977226.0,93.0,0,"Science Fiction, Fantasy, Comedy, Family Film, Fantasy Comedy, Slapstick",United States of America,English Language,0.4,0.6,4,6
2718,119173.0,1997,3,524,G.I. Jane,706803,/m/034f7w,G.I. Jane,97169156.0,125.0,1,"Action, Drama",United States of America,English Language,0.125,0.875,2,14
2719,118880.0,1997,2,573,Con Air,559847,/m/01qb559,Con Air,224012234.0,115.0,0,"Action Thrillers, Action/Adventure, Crime Fiction, Action, Thriller",United States of America,English Language,0.2,0.8,4,16
2720,118799.0,1997,0,614,La vita &egrave; bella,142463,/m/011yrp,Life Is Beautiful,229163264.0,114.0,0,"Romance Film, Drama, Comedy film, War film",Italy,"Italian Language, German Language, English Language",0.35714285714285715,0.6428571428571428,5,9
2721,119217.0,1997,0,623,Good Will Hunting,142456,/m/011ypx,Good Will Hunting,225933435.0,126.0,0,"Drama, Romantic drama, Romance Film, Coming of age, Indie",United States of America,English Language,0.25,0.75,3,9
2722,119925.0,1997,1,634,"Postman, The",7570243,/m/0kvbl6,The Postman,17626234.0,177.0,0,"Science Fiction, Action, Drama, Adventure",United States of America,English Language,0.2222222222222222,0.7777777777777778,4,14
2723,119081.0,1997,3,662,Event Horizon,29320113,/m/03vfz3,Event Horizon,26673242.0,97.0,1,"Thriller, Science Fiction, Horror, Adventure, Supernatural, Sci-Fi Horror, Mystery",United States of America,"Latin Language, English Language",0.18181818181818182,0.8181818181818181,2,9
2724,119282.0,1997,3,729,Hercules,165289,/m/016017,Hercules,252712101.0,93.0,1,"Adventure, Costume drama, Animation, Children's, Fantasy, Comedy, Music, Family Film",United States of America,"English Language, Spanish Language",0.44,0.56,11,14
2725,120032.0,1997,3,754,Romy and Michelle&#39;s High School Reunion,201553,/m/01cms4,Romy and Michele's High School Reunion,29235353.0,92.0,1,"Screwball comedy, Buddy film, Comedy",United States of America,English Language,0.7272727272727273,0.2727272727272727,8,3
2726,123755.0,1997,3,792,Cube,376485,/m/0211pk,Cube,595727.0,92.0,1,"Thriller, Science Fiction, Horror, Psychological thriller, Escape Film",Canada,"German Language, English Language",0.2857142857142857,0.7142857142857143,2,5
2727,118884.0,1997,3,904,Contact,422269,/m/026lgs,Contact,171120329.0,149.0,1,"Thriller, Mystery, Science Fiction, Drama, Film adaptation",United States of America,"Russian Language, English Language, German Language, Spanish Language",0.23076923076923078,0.7692307692307692,3,10
2728,118818.0,1997,1,931,Career Girls,3033392,/m/08m026,Career Girls,,83.0,0,Drama,France,English Language,0.5714285714285714,0.4285714285714286,4,3
2729,119822.0,1997,3,936,As Good as It Gets,142447,/m/011yn5,As Good as It Gets,314178011.0,139.0,1,"Romantic comedy, LGBT, Slice of life story, Comedy-drama, Drama, Comedy, Romance Film",United States of America,English Language,0.4444444444444444,0.5555555555555556,8,10
2730,119229.0,1997,3,1000,Grosse Pointe Blank,1533664,/m/058q46,Grosse Pointe Blank,28084357.0,107.0,1,"Romantic comedy, Crime Fiction, Comedy Thriller, Thriller, Comedy, Black comedy, Romance Film",United States of America,English Language,0.3076923076923077,0.6923076923076923,4,9
2731,119432.0,1997,2,1054,Jungle 2 Jungle,1250208,/m/04m3tn,Jungle 2 Jungle,59927618.0,105.0,0,"Adventure, Children's/Family, Jungle Film, Comedy, Family Film, Slapstick",United States of America,English Language,0.42857142857142855,0.5714285714285714,6,8
2732,119142.0,1997,3,1055,For Richer or Poorer,2262672,/m/06_557,For Richer or Poorer,32748995.0,115.0,1,"Romantic comedy, Comedy of Errors, Comedy, Romance Film, Family Film, Slapstick",United States of America,English Language,0.25,0.75,3,9
2733,118571.0,1997,1,1068,Air Force One,238810,/m/01jmyj,Air Force One,315156409.0,125.0,0,"Thriller, Action Thrillers, Short Film, Action/Adventure, Suspense, Political thriller, Disaster, Action, Political drama, Airplanes and airports",United States of America,"English Language, Russian Language",0.25,0.75,4,12
2734,120521.0,1997,3,1409,"Winter Guest, The",1210579,/m/04hkxs,The Winter Guest,,95.0,1,"Family Drama, Drama, Indie",United States of America,English Language,0.5555555555555556,0.4444444444444444,5,4
2735,120512.0,1997,2,1595,Wild America,5703641,/m/0f00sg,Wild America,7324662.0,102.0,0,"Adventure, Children's/Family, Children's, Comedy, Family Film, Action, Family-Oriented Adventure",United States of America,English Language,0.2,0.8,1,4
